14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,29/07/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL110
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,29/07/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL110
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,29/07/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL110
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,29/07/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL110
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,29/07/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL110
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,29/07/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL110
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,29/07/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL110
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,29/07/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL110
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,29/07/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL111
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,10/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL115
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,10/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL116
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,10/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL116
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,10/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL116
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,10/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL116
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,10/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL116
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,10/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL116
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,10/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL116
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,10/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL116
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,10/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL116
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,10/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL117
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,10/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL117
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,10/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL117
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,16/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL118
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,16/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL118
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,16/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL118
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,16/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL118
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,16/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL118
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,16/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL118
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,16/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL118
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,16/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL118
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,16/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL118
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,16/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL118
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,16/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL118
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,16/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL118
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,16/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL118
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,16/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL118
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,16/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL118
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,16/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL118
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,16/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL118
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,16/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL118
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,16/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL118
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,16/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL118
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,16/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL118
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,16/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL118
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,16/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL118
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,16/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL118
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,16/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL118
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,16/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL118
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,16/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL118
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,16/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL118
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,16/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL118
14_Dupont,Horbylunde_2005,Plot,Heathland,Moors and heathland,Continental,Denmark,Horbylunde_2005,56.141667,9.39,16/08/2005,1,Calluna vulgaris,Calluna vulgaris,SPECIES,Ericales,Ericaceae,Calluna,No,NA,Apis mellifera,Apis mellifera,SPECIES,Hymenoptera,Apidae,Apis,No,NA,No,1HL118
